,name,reviews,score,year,month,day
8,안영준,이 게임은 캐릭터도 많고 스테이지도 많아서 아무리 해도 질리지 않습니다. 그런데 캐릭터를 뽑는 재화인 코인이 너무 적게나옵니다. 보물상자를 열어도 케릭터를 뽑는 가격이 100코인인데 6코인밖에 안 줍니다. 하지만 가끔씩 나오는 코인 던전 에서는 최소 109코인을 얻을 수 있습니다. 그렇다고 해도 코인 던전에서만 코인을 대량으로 얻을 수 있습니다. 코인을 많이 얻을 수 있는 곳을 더 많이 만들어주시면 별점을 5개 줄 수 있을 것 같습니다. 그럼 또 단점이나 장점을 찾으면 다시 리뷰 드리겠습니다.,4,2023,4,29
9,유미나,"개발노력이 돋보이는 게임 무과금으로도 충분히 가능한 게임. 그렇기에 현질을 해도 크게 변화가 없는 게임. 20 질러도 클리어에 크게 영향이 생기지는 않음 (평소에 5초면 전복나서 현질하니 7초 버팀) 캠프 1시간 수고비용이 너무 적음 (프리미엄 혜택이 다소 아쉬움) 수지타산이 맞지 않는 재화 (넘쳐나는 나무재화, 부족한 저장소) 의미없는 뽑기및 뽑기확률. 결론 - 재밌는 게임은 맞으나 과금은 비추하는 게임. 하루에 얻을 수 있는 재화는 한정되어 있다보니 하루동안 매진하여 플레이하기엔 다소 어려움",4,2023,3,6
10,_ Index,"캐릭터도 조작감도 너무 좋아요!! 하루종일 붙잡을 정도ㅋㅋ 다만 3n렙 넘기면서 힐러+포탈 무한생성으로 맵 겨우 뚫는 중이에요.. 뽑기에서 캐릭이 안 뽑히니 캐릭렙업이 어렵고, 애들은 계속 죽고... 걍 어거지로 경험치 쌓아서 본 레벨만 올리는 중입니다ㅜㅜ 처음에 캐릭 잘 뽑힌 이유는 아마 체험해보고 현질하라는 의도 같은데 적당한 유도가 아니라서 그게 아쉽네요. 무과금러라.. 다양한 캐릭들로도 플레이 해보고 싶지만 어쩔 수 없죠ㅜ 뽑기 때 3카드 다 괜찮은 상황에서만 뽑으면 그래도 나쁘지 않더라고요ㅎㅎ 한 번은 깔아서 플레이 해보시는 걸 추천드립니다 재밌어요!",4,2023,3,19
11,ks,"많은 분들이 보석 수급률, 전설 카드 휙득 확률에 많이 컴플레인을 하시는데 수익을 고려한 차별성이기에 어쩔 수 없다고 대신 답변 드리고 싶네요 다만, 몇가지 시스템적 한계에 대해 말씀 드립니다 1. 모든 보관소가 있을 경우 자원의 한계는 1250입니다만 그럼에도 불구하고 업그레이드 비용은 2000을 넘어가죠 프리미엄으로 한계를 50% 올린다고 하여도 다가갈 수가 없기에 구조적 오류입니다 또한 업그레이드 효과 역시 적기에 필요성을 실감할 수 없습니다 2. 일반 자원이 넘쳐납니다 식량은 영웅작을 위해 어느정도 쓰임새가 있다고 하더라도 목재와 광석은 전혀 없습니다 광석 역시 앞서 말한 업그레이드 한계와 느린 레벨업으로 쓸 곳이 없어지며 목재는 맵을 다 뚫은 시점에서 자리만 차지하는 요소가 되기에 다른 사용처를 늘리거나 재화와 교환이 가능한 업데이트가 필요해 보입니다 이 게임의 특이점 중 하나인 인맵 자원 습득이 의미가 없어지네요 이외에는 답답한 ai, 채굴 불가능한 자원 위치 등이 있네요",4,2023,3,22
12,Neckcold K,"게임 디자인 귀엽고, 자원 시스템이나 레벨업 시스템 단순해서 할만했는데 던전이나 필드 레벨링이 제대로 되지 않고 캐릭터 밸런스도 무너져있음. 무조건적인 과금유도전에 밸런스를 먼저 맞추는게 좋을거 같음.",4,2023,3,9
13,차한모금A sip of Tea,캐릭도 귀엽고 재밌긴한데 붉은보석이 너무 안나오고 레벨에 맞는 던전이 너무 어렵게나옴. 핏빛던전부터 어려운듯. 핏빛던전 겨우깰정도되니까 이제 또다른던전주네. 붉은보석이 나와야 팀원늘려서 어떻게하겠는데. 그리고 가끔씩 광고가 안나오고 까만화면 나와서 꺼야하는데 그럼 포탈도사라지고 마을로 와있음,4,2023,3,14
14,sang kim,과금10만원정도함. 결론은 재미는있으나 컨텐츠확보가 시급함. 메인퀘까지 다밀고 할거라고는 균열재탕밖에없음. 그마저도 균열강화석 다쓰고나면 개미눈물만한 보상받아가며 무한반복뿐...많이 지겹.. 그리고 다른사람들도 지적했다시피 던전 자동진행 필수로좀해줬으면함... 일단 게임출시초반이니 좀더 존버타면서 향후업데이트지켜보려함.,4,2023,3,20
15,MINSIK KIM,게임이 중독성 있고 손맛도 있고 재미는 있는데.. 게임의 스토리 부분이 약한 것 같아요. 전체적인 세계관을 이해할 수 있는 튜토리얼이나 스토리 모드를 초반에 만드는 것도 좋지 않을까 싶네요. 그 외에 전투시에 자원캐고 하는 것좀..... 고쳐주세요,4,2023,3,20
16,경상현,맵 전부 다 뚫고 50찍고 나서 쓰는 리뷰. 재밌다. 다만 캐릭터를 여러 마리 줄줄 끌고 다니다보니 각 개별 인식범위가 약간 아쉬움. 파티는 피터지게 싸우는데 옆에서 종종 자원캐고 있음. 성장이 잘 체감되지는 않고 아직 초기라 컨텐츠는 많이 부족하기도 하지만 나름 재밌게 하는 중.,4,2023,3,19
17,아사꼬,확률 진짜 너무하지 않나요? 걍 한놈 남을때까지 다이아 쓰란말밖에 안되네요. 계속 이런상황이라 흥미가 쭉 떨어집니다. 주점에서 나올확률은 적다하는건 이해하는데 나왔을때 뽑힐확률은 33퍼여야 괜찮을거 같네요. 지금 체감상 33퍼는 저어어얼대 아닙니다.,4,2023,3,24
18,레서판다,밸런스패치가 시급하다 1. 피흡있는놈 힐하는놈 필수임 2. 근거리애들은 피통도 적고 딜도 적으면서 피흡도 못하는 놈들이 많음 원거리 뒤에있으면 원거리가 길막해서 탱도 못함,4,2023,3,28
19,ME you,중요 재화 중 하나인 레드스톤이 던전 말고는 수급처가 없음. 그렇다고 던전에서 드랍률이 높지도 않음. 우르르 용병단이지만 레드스톤 수급이 안되니 쪼르르정도밖에 안됨. 게임 자체는 재밌으나 후반으로 갈수록 힘이 확 떨어짐,4,2023,3,24
20,헬로슈퍼마켓 (Woogi),레벨이 오를수록 던전포탈의 던전 난이도가 너무 올라서 계속 실패하고 부활도 한 던전당 3번 부활하게 해주세요. 잔버그 많지만 할 만하네요^^,4,2023,3,6
21,조상우,재밌습니다.. 근데 제발 애들 능지좀 상향해주세요. 캠프할때 자꾸 각개하다가 죽고 한쪽에서 싸우는데 한쪽에선 나무캐고있고 이러니 전설을 뽑아도 별 의미가 없어요 그렇다고 컨트롤로 뭘 할수있는부분도 없고.. 진형을 짤수있는 기능이 있으면 좋겠어요,4,2023,4,9
22,홍동욱,어느 순간 되면 성장이 정체함. 전형적인 루트라서 급 지루해지는데 새로운 컨텐트도 필요하도 접속 보상도 늘렸으면 함. 금화 모으는걸 좀 더 쉽게 해줘야 오래 할텐데...,4,2023,4,3
23,Jaeuk Park,솔직히 아기자기하고 재밌음. 뽑기 운은 진짜 날마다 달라서 한 날에는 전설 두 번 먹은적도 있음. 근대 붉은보석은 던전 10번 돌아도 안나옴 이건 좀 심한듯. 그리고 개인적으로 좀 실망한게 사전예약한사람 혜택좀 줬으면 좋겠음.,4,2023,3,8
24,김대헌,재미는있으나 드래곤 잡으면 끝나서 아쉬워요.. 잡고날때쯤엔 경험치 먹기도 힘들고 강해지려면 주점 새로고침 뿐이네요 게임성이 좋으니 앞으로 추가 퀘스트나 던전 등 업데이트 기대해봅니다,4,2023,4,11
25,namQ IKI,게임은 재밌어요 근데 던전 난이도가 너무 높아요... 보스까지 가기전에 이미 부활까지 다쓰고 죽어버리네요... 난이도 조절할 수 있으면 좋을 것 같아요,4,2023,3,6
26,Hyosung2,"전체적으로 몬스터 리모델링이 필요해 보여요 그리고 메인 퀘스트에 스토리, NPC 퀘스트가 추가되면 좋을거 같습니다.",4,2023,4,11
27,장우진,아무래도 게임자체가 단순하고 컨텐츠도 다양성이 떨어지는 미니RPG라 별 4개 드립니다. 이외에는 왼벽한 게임 같아요,4,2023,3,26
28,밝음,발전가능성이 높을거같아 다시 시작했습니다~ 적당한 중독성도 있고 재밌는건 확실함 +광고제거 두번 결제된거 하나 취소문의 넣었는데 접수가 되었나요??,4,2023,4,1
29,해태,"컨텐츠나 마을기능이 더 많아졌으면 좋겠고 다른 사람들과 PvP나 만약 마을기능이 많아진다면 유저마을 끼리 마을침략,레이드등 온라인기능도 많아졌으면 좋겠네요 게임자체는 정말 재밌어요!",4,2023,3,14
30,서은원,게임은 재밌게 즐기고 있지만 인터넷이 연결이 안된다며 주점 초기화권이 증발되는 경우가 있네요;; 이러한 부분들을 개선해주셨으면 합니다 ㅎㅎ,4,2023,3,10
31,김병범 (FrontYard),재미는있는데 게임완성도가 떨어지네요 공주를구하라는데 용잡으면 더이상진행할컨텐츠도 얻을장비도 모을자원도 다 필요없어져버리는 그냥 게임이 막히는게아니라 끝나버리네요,4,2023,3,19
32,열이나,업뎃이후 몹을 잡아도 경험치가 안뜨네요.그리고 섬을 늘려주든 지도가 지옥폭룡 잡음 끝이 난지 오래입니다.지도 업뎃 좀 하시죠,4,2023,3,14
33,탈닭은과학,신규유저이벤트 출석부.. 이런 기본적인것들만있었어도 참 갓겜일텐데 개발자가 너무 겜알못티가난다..,4,2023,5,16
34,박승환,재밌는데 광고 로딩하다가 멈추면 게임 재시작 해야하는 것 같네요,4,2023,5,12
35,강전남,재미있게 하고 있어요~ 근데 제발용병 추가 보석뽑기좀 팝업창 물어보고 뽑을수 있게 패치좀ㅠ 실수로 누르게 되는데 아깝고 정작 필요할때 사용을 못하네요~,4,2023,3,22
36,조아영,넘넘 재밌는데 나무같은 자원 활용처가 너무 없어요~~~ 골드수급이 후반으로 갈수록 점점 힘들고 붉은 광석 진짜 너무 안나와요:,4,2023,4,9
37,황제훈,게임은 너무 재밌는데.. 어플 오류인지 아이콘을 눌러도 검은 화면만 뜨다가 튕겨버려요... 뭐가 문젠가요?,4,2023,3,12
38,이현진,아기자기하이~ 재미있네요. 좋은 영웅이 있으면 좋다고하는분 계신데 하다보니 등급 높은 영웅도 잘 나오는것 같아요.,4,2023,3,9
39,그러지마라너,그냥저냥 평범한 노가다 방치게임. 근데 상자 일일개수제한 때분에 플탐 1시간? 안되는듯. 글고 이게임 초보자는 힐러 필수. 전설도배보다 영웅이상급 힐러가 우선임. 힐러없으면 뱃가죽 찢어져 피 줄줄 흘리고다니는거나 마찬가지임.,4,2023,3,25
40,plan a,약간의 조작이 필요한 어드벤처형. 근데 초반인데도 필요자원량이 꽤되네.,4,2023,3,5
41,JH C,마을 수비모드 할때 30라운드까지 다 깻는데 클리어가 인됨 ㅠㅠ 그래서 그냥 나와서 시간이랑 소모권만 버림 버그패치좀 해주세요. 재발,4,2023,3,25
42,박승민,과금은 광고제거만 하고 진행하셈 주황캐릭터는 절대 안 주니 포기하고 생각없이 즐기면 되는 겜 똑같은 것만 뺑뺑이치는 숙제겜,4,2023,3,31
43,홍지훈,재밌습니다.. 다만 이벤트는 좀 아쉽네요. 이벤트로 구매할수있는 아이템을 구하기 어렵네요,4,2023,4,16
44,유재아,게임 이름은 우르르 용병단인데 우르르하게 만들수가 없어요 붉은광석 구하려면 사실상 현질뿐임 이론상 던전에서도 파밍할 수는 있지만 던전을 못깸.. 던전 간신히 깨도 안나오는게 부지기수,4,2023,3,12
45,주영국,장점 : 1. 양산형 게임 아님 2. 무조건적인 광고가 안뜸 3. 이 게임만의 매력도 있음 단점 : 1. 메인 스토리 부족 : 스토리상 마왕 무찌르고 공주구하기인데 실제 는 용 하나 잡고 끝 여기까지는 며칠만에 도달. 2. 메인과 서브 컨텐츠 역전 : 탑오르기가 서브가 되면서 메인 스토리를 풀어나가야 재밌는데. 탑오르기가 메인 스토리가 되어버림. 3. 탑 오르기 컨텐츠만 업데이트 함.,4,2023,3,24
46,dawned,돈 벌기 엄청 힘들었는데 그래도 골드관련 컨텐츠가 추가되서 좀 나아졌음 조금씩 발전하는 모습 보여주나?,4,2023,3,14
47,김진수,광고해제 과금에 37렙인데 주점에서 뽑기확률이 점점 낮아지는게 느껴지네요 확실히 처음과 다릅니다,4,2023,4,6
48,현영빈,클릭위치로 이동하는것과 이동하면서 전투가 가능했으면 합니다.,4,2023,5,1
49,Kyonu (KYONU),컨텐츠 부족 할게읍슴 일일퀘하고 숙제와같은 던전들 반복하고 고난이도 필드는 업데이트언제쯤해줄련지,4,2023,4,12
50,신동성,할수로 재미지는 갬 인것 같음 아직은 재밋구 생각왜로. 간단해서 편함 나름 흥미진진,4,2023,3,23
51,오성진,시작한지 얼마 안되지만 옛날생각이 나서 새롭네요 저는 일단 재미있게 하고 있습니다,4,2023,3,12
52,박진완,퀘다하면 할게 없음 고기 크리스탈 나무를 골드로 바꿔먹게해줘요......안그래도 뽑기 너무힘든데 캐릭 확정은 돈쓰라하고 일단 레벨업이 힘드로....골드없으면 성장이 힘든데 골드수급이 하루마다 한정적임...그 요정년 숲의가혼지뭔지 그딴거말고 자원으로 골드먹여줘야함 그 쥐졷만큼 주는거 필요없음,4,2023,3,10
53,병수염,컨텐츠가 조금부족... 그것빼고는 무난한듯... 영웅뽑기는 현질없이는 솔직히힘듬 출석체크 같은 보상도없어서 이거 노가다해도 분명한계옴,4,2023,3,7
54,파천마황,"아직 까지는 재미있는데, 광고와 과금 요소가 너무 크네요.",4,2023,4,4
55,황보근,재미는있는디 플레이타임이 짧네요 신규콘텐츠추가없으면 오래하기힘든컨텐츠같습니드,4,2023,4,3
56,Brian Lee,아기자기하게 재미도 있고 광고도 선택적이어서 좋네요,4,2023,3,20
57,황영욱,"모바일 겜 치곤 잘만들었고 재밌는데, 채팅없고 까페없고 .. 싱글겜이라 치면 그냥저냥",4,2023,3,6
58,딸구,마을방어 30단계 클리어했는데 반응이 없음. 뒤로가기해서 마을나와서 보상못받는중..,4,2023,3,29
59,쥰쥰,재밌긴한데 여러명이 한명을따라다니는거라 좀 세밀한컨트롤이 힘들고 무엇보다 제발 광고 소리끄는것좀넣어주세요,4,2023,3,14
60,초이진기,안녕하세요 문의드립니다. 3월14일 21시19분경에 5900원 패키지 결제를 했는데 갑자기 팅기면서 돈은 빠졋지만 게임주화 충전이 안되어있네요... 빨간수정2개짜리 패키지입니다 확인후 답변이나 충전 부탁드리겠습니다 ㅠㅠ,4,2023,3,14
61,류현준,캐릭터가 부족함. 그리고 뽑기가 쉬움. 한시간만 해도 전설? 아무튼 제일 높은거 2개나3개정도는 얻을수 있음 근데 후반에 가면 체력을 회복할 틈도 없이 몹이 너무 많음.초반은 재밌지만 후반은 막연하고 질림.,4,2023,3,24
62,대왕감자,일단캐릭터들이 귀여워요 그리고 재미있습니다 영웅 뽑기도 신박 하네요,4,2023,3,21
63,토리,재밌긴 한데 겜이 너무 단순함 뭔가를 추가해야 할듯,4,2023,4,1
64,팍트레이더,게임플레이는 재미있게 했는데 만렙 찍고나면 할게 없음,4,2023,3,30
65,허욱Woocur,이 게임의 핵심 재화는 녹색보석이랑 붉은보석임 골드는 나중엔 쌓임... 게임 돈주고 산다 생각하고 현질 좀 했는데 지금 좀 막혀 있음,4,2023,4,1
66,김프로,잘 즐기고 있습니다 패키지좀 너무 비싼거 같아요 ㅜㅠ,4,2023,4,9
67,김근효,편하게 가볍게 광고 ㅇㅅㅇ,4,2023,4,4
68,구독자,이벤트 벗꽃 드랍률 최악이네요 100개 모으는데 최소 5시간정도걸림 저만 그런건가요 ㅎ 이벤트가 아니고 강제 노역수준...,4,2023,4,15
69,이영석,광고 음소거 없음 음소거 있어도 풀림,4,2023,3,11
70,박성식,잼있긴한데 일주일이면 최종보스잡고 할게 없내요....,4,2023,3,31
71,생각하는 나무,3월25일부터 전설 픽했는데도 내 전설카운팅이 안되요 전설픽이 없었다는 듯이 그냥 안들어오고 금화만 녹아요 뭐죠 이거???,4,2023,3,26
72,강효경,너무 재밌네요 타격감 이있어요,4,2023,5,13
73,조영진,초반이지만 매우 흥미롭고 잼있네요,4,2023,3,13
74,WH K,과금요소는 더 줄이고 구체적인 툴팁 표시와 딜미터기 표시 해주셨음 좋겠습니다.,4,2023,3,21
75,서수민,개같 이 아니고 뽑기확율이너무낮아요 ㅜ.ㅜ 이거보고님운이 안좋다고하지마세요ㅠㅠ 일단재밌어요.,4,2023,5,7
76,동부산,좋아요 하지만 과금 유도가 심함,4,2023,5,7
77,송정원,과금만 조금 편안하면 더 좋겠네요.,4,2023,4,23
78,백현호,재미는있어요! 다만 레드보석이 안나와!!! 던전을돌아도 안나와!!!,4,2023,3,14
79,김선도,초반에 할만하고 재미있음,4,2023,3,26
80,김형문,아기자기한 그래픽이 좋음,4,2023,3,31
81,소순현,던전클리어후 광고보기 하니 보상템이 들어오지 않습니다 확인부탁드립니다,4,2023,3,22
82,정찬우,아기자기하고 무난히 재밌어요,4,2023,3,17
83,일최강,60렙이 끝 용잡고 암것도 할게 없음.,4,2023,4,3
84,Eunsun Baek,재미가 있는데 그램픽이..........................습.......하.......,4,2023,4,18
85,꽃보다 김츄,재미있는데 노가다 엄청 심해요.. 그리고 영웅뽑기하는데 너무 짜고치는것 같은데..,4,2023,5,15
86,원정현,재미있음 아기자기한.맛,4,2023,3,20
87,HS0716 SEO,재밌고 패거리싸움,4,2023,4,22
88,혁둘기,퀘스트 다깼는데 할게읍네요 ㅠㅠ,4,2023,3,16
89,성준,할거면 무과금으로 하세요 일주일만에 진짜 할게 아무것도 없음,4,2023,4,4
90,강종철,다좋은데 보상들이넘 짜요,4,2023,3,4
91,seungjin Lee,30부터 지루해짐.,4,2023,5,13
92,Gnis Mr,초반 혜자 후반 노가다 재미는있음,4,2023,4,12
93,양진석,개인별 캐릭터 스킬밸런스 좀 맞춰주세요 (Ex 지젤은 발도 시 자꾸 딴데가고 보스공격시 딜로스 심함),4,2023,4,18
94,sea pearl 바다진주,이게임은 캐릭터 키우는맛이 있어야 할거같음,4,2023,4,9
95,조영욱,개꿀잼 개신선해서 좋은듯ㅋㅋ,4,2023,3,27
96,왁굳형 사랑해,잼. 아직 꿀잼까지는 잘 모르겠지만 잼잼~,4,2023,4,15
97,김성은,와정말재밌다!! 나만 당할순 없지!!,4,2023,4,29
98,Kd Kim,재밌다. 무난하다.단순하다. 짧다.,4,2023,4,20
99,정신영,현질하라고 너무부추김..나머진아직갠춘,4,2023,3,3
100,Gary,중간에 오류코드로 튕기는 것 좀 고쳐줘요,4,2023,3,3
101,J.드왈린,귀엽고 다양한 용병을 우르르 몰고 다니는,4,2023,4,18
102,김민기,재미있을거같기도하고,4,2023,3,21
103,햄스터맛,케릭터 카드뽑기시 전설두개 매직한개 떠도 매직 카드가 나옴 추가 카드유지후 뽑기하려면 다이아가 들어감 결제유도 심함..전설은 고사하고 레어카도 잘안뜸 확율 극악임 확율좀 올려줘요 제발.. 쿠폰같은데 잇는것도아니고 능력업글 빨간보석도ㅈ더럽게 일나옴,4,2023,3,30
104,김정희,재밌게 놀고 있어 ㅋㅋㅋ,4,2023,4,7
105,꼬냥R,현질유도가 과함,4,2023,3,19
106,정형민,정말 재밌어요,4,2023,4,24
107,GH Yo,성장하는재미,4,2023,3,23
108,임정빈,결제햇는데 보석이안들어왓어용ㅜ해결좀,4,2023,4,20
109,장성찬,2배너무심하네요ㅠ,4,2023,3,3
110,최동훈,시간 가는줄 몰았내요,4,2023,3,13
111,고고,다음 맵은 언제 나오나요,4,2023,4,6
112,YongHo Kim,재밌다 하지만 하다 보면 조금 질릴 수 있음,4,2023,4,10
113,심형보,뭐지 벌써 새벽이야,4,2023,3,18
114,장종범,계정 삭제하고 다시 시작하려고했는데 왜 시작이 안되나요?,4,2023,5,14
115,아이스베어,일단 힐만함,4,2023,4,25
116,조영민,잼있게 하고있습니다,4,2023,3,3
117,yonghee lee,운빨이 잇구만,4,2023,3,30
118,TimelesS Tim,심심풀이로 괜찮너교,4,2023,3,17
119,허종진,할만함요,4,2023,3,25
120,더핏디자인,과금엄시 죠음,4,2023,3,23
121,김경훈,할만해요,4,2023,4,15
122,서재화,인구늘리는게 오지게 안나옴 빨간보석나오지도않는데 엄청모아야함,4,2023,3,26
123,mad ne,게임은 재미있는데 광고가 많고 심지어 광고보기 누르면 5번중 한번은 게임 멈춤... 개답답 균열 끝나고 보상받을때랑 던전스크롤 광고보기 눌러서 날릴때 개빡침 진짜,4,2023,5,20
124,sung1 kim,단순한듯 아닌듯 밸런스가 좋아요,4,2023,5,20
125,코꾸뇽,재밌네요 단순하고,4,2023,5,21
126,진욜루,굿굿,4,2023,5,20
127,박서준,굿,4,2023,5,19
128,박헤니,시간가는줄 모름...,4,2023,5,21
129,gkghyfu,할만합니다 근데 인간적으로 정화마법진은 목재로 통일합시다.... 영웅 렙업하기에도 부족한데 반복퀘 하느라 고기 소모가 너무 심합니다 여러분 뽑기 운에 너무 스트레스 받지마세요 일반부터 매직까지 모든 영웅이 렙업시 보유 능력치가 있어서 다 필요한 영웅입니다 그래서 고기가 더 부족한 게임인데....왜 대체...마법진에 고기를 소모하게 만들었는지....,4,2023,5,20
130,빙볼,"새벽을 새버림. 꿀잼임. 하지만, 내 손은 뽑기 똥손임.",4,2023,5,18
131,로싱,재미 있는데 방향키가 조금 불편하네요,4,2023,5,18
132,js h,게임자체는 좋은데 뽑기확률이 창렬입니다 획득갯수라도 늘려주던가 이건좀 심한거아닌가요,4,2023,5,18
133,Sangwook Lee,무난.........,4,2023,5,2
134,흰여우,귀여운 rpg,4,2023,5,8
135,momopop,재미짐,4,2023,5,14
136,Euljun Bak (SunSee),나름 꿀잼,4,2023,5,17
137,Honggoo Yoo,만족,4,2023,5,9
138,민서,굿,4,2023,4,30
139,남동우,굿,4,2023,5,1
140,땅콩샌드파괴자,다이블로,4,2023,5,3
141,sw kim,재밌음,4,2023,5,4
142,서동우,재있,4,2023,5,1
143,Su Nam Jang,귀엽고 재밌음,4,2023,4,29
144,조권현,재미잇네요,4,2023,4,10
145,이건우,굿,4,2023,4,16
146,전현철,잼남,4,2023,4,6
147,토다리빈,재밌음,4,2023,4,8
148,정준열,재미있음,4,2023,3,29
149,이승철,할만,4,2023,3,31
150,이원재,색다른 재미,4,2023,3,25
151,Jonggeun An,잼나네요,4,2023,3,27
152,김용석,킬링타임,4,2023,3,24
153,이종학,쏘쏘,4,2023,3,26
154,박일희,재미있네요,4,2023,3,22
155,샛별이현욱,재미있어,4,2023,3,18
156,노대현,재미있어요,4,2023,3,18
157,신성민,좋아요,4,2023,3,18
158,주녁졸귀,굳,4,2023,3,20
159,김희수,굳,4,2023,3,22
160,김광준,대존쟘,4,2023,3,19
161,김용혁,굿,4,2023,3,14
162,이경태,굿,4,2023,3,15
163,정유성,재밌네요ㅋ,4,2023,3,9
164,Dohyeong Kim,굿,4,2023,3,13
165,김기욱,둣굿,4,2023,3,11
166,일반인,게임이 재밌는건 사실인데요 4시간 정도 플레이한사람인데 나중에하려고 자고있다 일어나서 다시할려하는데 렉이걸리는건지 검은화면만계속뜨면서 시간 지나면 튕겨요 저 만 그러는지는 모르겠어요...,4,2023,5,20
167,멍멍,재밌었습니다,4,2023,5,2
0,조태경,너무 재미있게 하고 있습니다만.... 레벨에 비해 붉은 다이아 수급이 너무나 어렵고 너무 많이 필요합니다ㅠㅠ 붉은 다이아 드랍율이나 던전입장권 필드 드랍을 해주셨으면 합니다. 또한 던전 적정난이도가 완전 딴판입니다... 쉬움 정도가 쉬움이 아닌 어려움 정도 됩니다... (컨트롤을 할수있는 게임도 아니고),5,2023,4,30
1,Mj Kim,"항상 재미있게 플레이하고 있습니다. 다만 균열 보스의 공격패턴이 어긋나는 경우가 점점 많아지고, 공격 위치가 갑자기 바뀌어 어이없게 죽는 경우가 생깁니다. 그리고 보물상자의 체크 색상이 달랐으면 하는 개인적인 바람이 있습니다.. 상자 열려다가 포탈을 타는 바람에 사라진 상자가 꽤 많아요ㅠㅠ",5,2023,4,30
2,김동윤,그냥 찡찡대는 리뷰. 게임의 방향성이 명확한 대신 성장이 느린 시스템이고 과금이 없으면 진짜 지독한 노가다말고는 답이 없어요 하다보면 너무 지루합니다. 저장소라든지 여러 자원 생산소도 오프라인 보상으로 생각하기엔 너무 도움이 안되고 진짜 시간들여서 해야하는데 그렇다고 가차의 확률도 좋은게 아니에요. 하다가 너무 답답해서 리뷰씁니다. (제가 요즘 게임에 영향을 너무 많이 받은거일 수도 있지만..) 성장이 느린거에 비하면 얼마 안드는 구역확장비용과 서브퀘스트 때문에 캐릭터레벨은 낮은데 높은 레벨의 몬스터를 잡아야하다보니 자동 전투 시스템에 컨트롤을 할 수도 없는 노릇에 계속 죽네요. 뻥 뚤리는 시스템 개선이 없으면 답답할거같아요. 아님 다음 시나리오를 만들어서 좀 더 쉬운 난이도로 운영하는것도 좋을거같네요. 그냥 주절주저리 써봤습니다.,5,2023,4,10
3,썬더썬더썬더,"재밌는 요소, 수집과 알피지 그리고 핵앤슬래쉬라는 장르를 적절히 조합해 재밌는 게임을 즐길 수 있었다. 직접 조작하는 게임이지만 컨트롤 자체는 어렵지 않았고 조금만 방심하면 차례차례 캐릭들이 쓰러져가는 흥미로운 전투방식이었다. 과금모델도 합리적이었다고 본다. 게임을 오래하면 분명히 적은 과금으로도 즐길 수 있는 시스템이지만 과금 욕구를 억누르기 어려웠다. 그만큼 매력적이라는 거겠지. 아쉬웠던 건 약간 루즈해지는 후반 컨텐츠, 근접 용병의 초반 뎀감기 부재(결국 초반 파티는 자연스레 전원 원딜로 구성... 뭐 언젠가는 스킬렙 오르면 채용하겠지만), 아쉬운 ai(메리가 제일 가까운 적을 저격한다든지 탈라사가 스킬 사용을 시작하고 적이 죽었는데도 허공에 여전히 쏘고 있다던지), 맘놓고 쓰려면 저레벨 구간에 놔야하는 캠핑, 그리고 빈약한 bgm등이 있었다. 추후에 업데이트나 아니면 더 업그레이드 된 유사 장르의 차기작으로 더 재밌는 게임이 되었으면 좋겠다. 이만 균열 돌러 가보겠다.",5,2023,3,8
4,고준기,"RPG 게임. 뽑기 시스템으로 용병들을 뽑고 용병들의 조합을 맞춰 모험을 떠나면 된다. 훈련소로 업그레이드, 용병들을 뽑아서 용병 강화, 장비 습득 등을 통해 강해질 수 있으며 쯔꾸르 감성의 아기자기한 디자인과 꽤 괜찮은 타격감으로 높은 점수를 주었다. 하지만 서비스 초창기라 그런지 조금 헤비한 과금러에게는 컨텐츠가 부족하다고 할 수 있다. 어느정도 과금을 하니 스토리를 미는데 이틀이면 충분했고 장비를 다 맞추는데는 일주일이면 충분했다. 컨텐츠를 늘리고 조금 더 다듬고 출시했다면 매우 좋았을 게임. 균열과 마을 방어같은 경우에는 계속 같은 것만 반복하고 조합을 바꿔가면서 아니면 전략을 바꿔가면서 하는 플레이를 요구 하지 않는 단순 반복성 컨텐츠라 지겨운 감이 없지 않아 있다. 계속 새로운 맵을 추가하는 것은 좋지만 그 속도가 유저들의 니즈를 따라가지는 못하는 건 당연하기에 추가 컨텐츠들을 더 빠르게 강구할 필요가 있다고 보인다.",5,2023,4,20
5,NT_9,"게임 잘만들었고, 과금요소도 적당함. 재미있세 플레이 하고 있음. 문제는 후반 플레이가 너무 루즈해 지고, 전투 AI가 조금 맘에 안듬. 이동시에 갑자기 파티가 사방으로 흩어지거나 반대방향으로 움직이는 오류가 있고. 내가 파티 배치 한대로 실제 파티 대형이 이루어 지지 않음. 그리고 근접딜러들이 너무 약함. 먼저 튀어나가서 뒤지거나, 원딜러들 몸빵세우고 뒤에서 버벅됨. 빨리 개선 되었으면 좋겠습니다",5,2023,3,14
